200.197.79.204.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
107.5.28.163.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
194.98.18.104.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
101.154.63.168.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
id.google.com@dns.qry.name,0,0,0,1,0,0,1
array704.prod.do.dsp.mp.microsoft.com@dns.qry.name,0,0,0,1,0,0,1
124.137.90.40.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
array707.prod.do.dsp.mp.microsoft.com@dns.qry.name,0,0,0,1,0,0,1
13.14.113.140.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
77.160.217.172.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
r5---sn-hpa7kn7z.googlevideo.com@dns.qry.name,0,0,0,1,0,0,1
r4---sn-un57en7l.googlevideo.com@dns.qry.name,0,0,0,1,0,0,1
234.51.194.173.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
107.99.125.74.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
r4---sn-un57en7e.googlevideo.com@dns.qry.name,0,0,0,1,0,0,1
218.51.194.173.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
www.i-gamer.net@dns.qry.name,0,0,0,1,0,0,1
ocsp.godaddy.com@dns.qry.name,0,0,0,1,0,0,1
60.224.28.163.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
68.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
35.166.217.172.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
us-central1-amp-error-reporting.cloudfunctions.net@dns.qry.name,0,0,0,1,0,0,1
54.36.239.216.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
ocsp.sca1b.amazontrust.com@dns.qry.name,0,0,0,1,0,0,1
72.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
37.85.231.34.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
197.225.28.163.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
139.33.35.13.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
57.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
tps803.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
tps20801.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
tps20803.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
195.9.217.172.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
tps804.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
179.224.28.163.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
23.226.28.163.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
26.225.28.163.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
110.4.28.104.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
tps20238.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
23.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
175.219.59.210.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
24.3.197.209.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
36.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,1,0,0,1
tps20811.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
tps20806.doubleverify.com@dns.qry.name,0,0,0,1,0,0,1
7.38.75.13.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
vscodeexperiments.azureedge.net@dns.qry.name,0,0,0,0,1,0,1
uhf.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
api.github.com@dns.qry.name,0,0,0,0,1,0,1
157.189.233.64.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
125.137.90.40.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
2.36.114.52.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
tsfe.trafficshaping.dsp.mp.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
30.7.26.104.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
tlu.dl.delivery.mp.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
24.5.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
126.138.241.8.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
11.tlu.dl.delivery.mp.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
19.5.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
17.5.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
2.tlu.dl.delivery.mp.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
32.5.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
t-ring.msedge.net@dns.qry.name,0,0,0,0,1,0,1
c-ring.msedge.net@dns.qry.name,0,0,0,0,1,0,1
onecs-live.azureedge.net@dns.qry.name,0,0,0,0,1,0,1
ocsp.globalsign.com@dns.qry.name,0,0,0,0,1,0,1
226.21.18.104.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
25.5.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
194.100.18.104.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
outlookmobile-office365-tas.msedge.net@dns.qry.name,0,0,0,0,1,0,1
settings.data.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
www.msftconnecttest.com@dns.qry.name,0,0,0,0,1,0,1
b-ring.msedge.net@dns.qry.name,0,0,0,0,1,0,1
s-ring.msedge.net@dns.qry.name,0,0,0,0,1,0,1
spo-ring.msedge.net@dns.qry.name,0,0,0,0,1,0,1
0d226e6d715b9caf3448f900e3f6dcaf.clo.footprintdns.com@dns.qry.name,0,0,0,0,1,0,1
a-ring.msedge.net@dns.qry.name,0,0,0,0,1,0,1
254.197.79.204.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
fp-vs.azureedge.net@dns.qry.name,0,0,0,0,1,0,1
www.python.org@dns.qry.name,0,0,0,0,1,0,1
ithelp.ithome.com.tw@dns.qry.name,0,0,0,0,1,0,1
itadapi.ithome.com.tw@dns.qry.name,0,0,0,0,1,0,1
member.ithome.com.tw@dns.qry.name,0,0,0,0,1,0,1
238.169.113.13.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
20.85.16.104.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
itadstatic.ithome.com.tw@dns.qry.name,0,0,0,0,1,0,1
d1dwq032kyr03c.cloudfront.net@dns.qry.name,0,0,0,0,1,0,1
229.132.16.104.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
34.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
114.230.59.210.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
4.37.35.13.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
2p66nmmycsj3.statuspage.io@dns.qry.name,0,0,0,0,1,0,1
145.138.63.168.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
storeedgefd.dsx.mp.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
www.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
a-ring-fallback.msedge.net@dns.qry.name,0,0,0,0,1,0,1
254.33.253.131.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
45.200.58.216.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
v20.events.data.microsoft.com@dns.qry.name,0,0,0,0,1,0,1
msftspeechmodelsprod.azureedge.net@dns.qry.name,0,0,0,0,1,0,1
32.61.94.104.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
ow1.res.office365.com@dns.qry.name,0,0,0,0,1,0,1
80.224.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,1,0,1
encrypted-vtbn1.gstatic.com@dns.qry.name,0,0,1,0,0,0,1
12.14.113.140.in-addr.arpa@dns.qry.name,0,0,1,0,0,0,1
bw.scupio.com@dns.qry.name,0,0,0,0,0,1,1
stock.capital.com.tw@dns.qry.name,0,0,0,0,0,1,1
113.189.233.64.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
www.capitalfutures.com.tw@dns.qry.name,0,0,0,0,0,1,1
img.capital.com.tw@dns.qry.name,0,0,0,0,0,1,1
116.57.195.152.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
212.18.1.3.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
143.218.10.106.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
aka-cdn.adtechus.com@dns.qry.name,0,0,0,0,0,1,1
157.61.195.152.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
10.44.199.152.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
90.104.141.18.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
113.186.251.13.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
image8.pubmatic.com@dns.qry.name,0,0,0,0,0,1,1
onevideosync.uplynk.com@dns.qry.name,0,0,0,0,0,1,1
203.61.195.152.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
26.60.84.185.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
197.98.231.103.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
219.219.76.52.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
155.23.125.74.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
249.224.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
21.22.178.18.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
186.157.199.54.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
141.205.228.13.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
44.1.101.151.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
182.206.229.103.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
162.102.222.180.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
10.248.199.67.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
pr.ybp.yahoo.com@dns.qry.name,0,0,0,0,0,1,1
68.173.250.13.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
104.103.108.124.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
opus.analytics.yahoo.com@dns.qry.name,0,0,0,0,0,1,1
143.40.199.152.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
pixel.mathtag.com@dns.qry.name,0,0,0,0,0,1,1
i.ctnsnet.com@dns.qry.name,0,0,0,0,0,1,1
d5p.de17a.com@dns.qry.name,0,0,0,0,0,1,1
aol.socdm.com@dns.qry.name,0,0,0,0,0,1,1
match.adsby.bidtheatre.com@dns.qry.name,0,0,0,0,0,1,1
sync.fout.jp@dns.qry.name,0,0,0,0,0,1,1
7.225.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
verizon.adhaven.com@dns.qry.name,0,0,0,0,0,1,1
px.owneriq.net@dns.qry.name,0,0,0,0,0,1,1
37.238.232.202.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
3.208.241.202.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
155.220.99.167.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
sync-tapi.admatrix.jp@dns.qry.name,0,0,0,0,0,1,1
110.113.95.34.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
232.56.94.104.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
129.71.8.198.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
82.200.131.202.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
audex.userreport.com@dns.qry.name,0,0,0,0,0,1,1
147.236.10.106.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
31.224.28.163.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
234.88.197.52.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
3.121.193.52.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
mt.holmesmind.com@dns.qry.name,0,0,0,0,0,1,1
eb2.3lift.com@dns.qry.name,0,0,0,0,0,1,1
gu.dyntrk.com@dns.qry.name,0,0,0,0,0,1,1
sync.go.sonobi.com@dns.qry.name,0,0,0,0,0,1,1
sync.tidaltv.com@dns.qry.name,0,0,0,0,0,1,1
a.sportradarserving.com@dns.qry.name,0,0,0,0,0,1,1
19.178.230.222.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
223.29.169.54.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
track.eyeviewads.com@dns.qry.name,0,0,0,0,0,1,1
16.132.136.18.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
173.144.74.52.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
209.69.195.18.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
136.153.0.3.in-addr.arpa@dns.qry.name,0,0,0,0,0,1,1
