x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n0x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n1x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n2x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n3x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n4x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n5x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n6x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n7x.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
200.197.79.204.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
ns1.msedge.net@dns.resp.name,0,0,0,1,0,0,1
skypedataprdcolneu02.cloudapp.net@dns.resp.name,0,0,0,1,0,0,1
16.161.119.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
154.63.168.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
218.10.106.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
id.google.com@dns.resp.name,0,0,0,1,0,0,1
array704.prod.do.dsp.mp.microsoft.com@dns.resp.name,0,0,0,1,0,0,1
array707.prod.do.dsp.mp.microsoft.com@dns.resp.name,0,0,0,1,0,0,1
13.14.113.140.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
77.160.217.172.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
googleusercontent.com@dns.resp.name,0,0,0,1,0,0,1
r5---sn-hpa7kn7z.googlevideo.com@dns.resp.name,0,0,0,1,0,0,1
r5.sn-hpa7kn7z.googlevideo.com@dns.resp.name,0,0,0,1,0,0,1
r4---sn-un57en7l.googlevideo.com@dns.resp.name,0,0,0,1,0,0,1
r4.sn-un57en7l.googlevideo.com@dns.resp.name,0,0,0,1,0,0,1
r4---sn-un57en7e.googlevideo.com@dns.resp.name,0,0,0,1,0,0,1
r4.sn-un57en7e.googlevideo.com@dns.resp.name,0,0,0,1,0,0,1
www.i-gamer.net@dns.resp.name,0,0,0,1,0,0,1
ns03.domaincontrol.com@dns.resp.name,0,0,0,1,0,0,1
ns04.domaincontrol.com@dns.resp.name,0,0,0,1,0,0,1
70.135.220.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
vns1.hinet.net@dns.resp.name,0,0,0,1,0,0,1
vns2.hinet.net@dns.resp.name,0,0,0,1,0,0,1
35.45.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
216.104.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
e4.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
n1e4.akamaiedge.net@dns.resp.name,0,0,0,1,0,0,1
usertrust.com@dns.resp.name,0,0,0,1,0,0,1
95.34.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
44.242.54.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
comodoca.com@dns.resp.name,0,0,0,1,0,0,1
ns-162.awsdns-20.com@dns.resp.name,0,0,0,1,0,0,1
ns-875.awsdns-45.net@dns.resp.name,0,0,0,1,0,0,1
ns-1041.awsdns-02.org@dns.resp.name,0,0,0,1,0,0,1
ns-2041.awsdns-63.co.uk@dns.resp.name,0,0,0,1,0,0,1
ocsp.godaddy.com@dns.resp.name,0,0,0,1,0,0,1
68.37.35.13.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
203.18.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
35.166.217.172.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
ampproject.org@dns.resp.name,0,0,0,1,0,0,1
us-central1-amp-error-reporting.cloudfunctions.net@dns.resp.name,0,0,0,1,0,0,1
cloudfunctions.net@dns.resp.name,0,0,0,1,0,0,1
36.239.216.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
spotxchange.com@dns.resp.name,0,0,0,1,0,0,1
eur5.akam.net@dns.resp.name,0,0,0,1,0,0,1
eur6.akam.net@dns.resp.name,0,0,0,1,0,0,1
use2.akam.net@dns.resp.name,0,0,0,1,0,0,1
usw4.akam.net@dns.resp.name,0,0,0,1,0,0,1
asia1.akam.net@dns.resp.name,0,0,0,1,0,0,1
ns1-82.akam.net@dns.resp.name,0,0,0,1,0,0,1
ns1-99.akam.net@dns.resp.name,0,0,0,1,0,0,1
ocsp.sca1b.amazontrust.com@dns.resp.name,0,0,0,1,0,0,1
amazontrust.com@dns.resp.name,0,0,0,1,0,0,1
ns-419.awsdns-52.com@dns.resp.name,0,0,0,1,0,0,1
ns-612.awsdns-12.net@dns.resp.name,0,0,0,1,0,0,1
ns-1249.awsdns-28.org@dns.resp.name,0,0,0,1,0,0,1
ns-1794.awsdns-32.co.uk@dns.resp.name,0,0,0,1,0,0,1
72.37.35.13.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
37.85.231.34.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
231.34.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
smartadserver.com@dns.resp.name,0,0,0,1,0,0,1
a1-96.akam.net@dns.resp.name,0,0,0,1,0,0,1
a3-64.akam.net@dns.resp.name,0,0,0,1,0,0,1
a4-65.akam.net@dns.resp.name,0,0,0,1,0,0,1
a11-65.akam.net@dns.resp.name,0,0,0,1,0,0,1
a14-66.akam.net@dns.resp.name,0,0,0,1,0,0,1
a22-67.akam.net@dns.resp.name,0,0,0,1,0,0,1
139.33.35.13.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
57.37.35.13.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
225.3.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
17.52.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
tps803.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
tps20801.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
tps20803.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
195.9.217.172.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
tps804.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
ns1-204.azure-dns.com@dns.resp.name,0,0,0,1,0,0,1
n0dspg2.akamai.net@dns.resp.name,0,0,0,1,0,0,1
n2dspg2.akamai.net@dns.resp.name,0,0,0,1,0,0,1
n3dspg2.akamai.net@dns.resp.name,0,0,0,1,0,0,1
n5dspg2.akamai.net@dns.resp.name,0,0,0,1,0,0,1
wanda.ns.cloudflare.com@dns.resp.name,0,0,0,1,0,0,1
10.48.182.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
28.104.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
154.54.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
tps20238.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
scupio.com@dns.resp.name,0,0,0,1,0,0,1
ns-500.awsdns-62.com@dns.resp.name,0,0,0,1,0,0,1
ns-639.awsdns-15.net@dns.resp.name,0,0,0,1,0,0,1
ns-1225.awsdns-25.org@dns.resp.name,0,0,0,1,0,0,1
ns-1834.awsdns-37.co.uk@dns.resp.name,0,0,0,1,0,0,1
219.59.210.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
23.37.35.13.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
ns-321.awsdns-40.com@dns.resp.name,0,0,0,1,0,0,1
ns-721.awsdns-26.net@dns.resp.name,0,0,0,1,0,0,1
ns-1068.awsdns-05.org@dns.resp.name,0,0,0,1,0,0,1
ns-1555.awsdns-02.co.uk@dns.resp.name,0,0,0,1,0,0,1
36.37.35.13.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
24.3.197.209.in-addr.arpa@dns.resp.name,0,0,0,1,0,0,1
tps20811.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
tps20806.doubleverify.com@dns.resp.name,0,0,0,1,0,0,1
38.75.13.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
vscodeexperiments.azureedge.net@dns.resp.name,0,0,0,0,1,0,1
vscodeexperiments.ec.azureedge.net@dns.resp.name,0,0,0,0,1,0,1
uhf.microsoft.com@dns.resp.name,0,0,0,0,1,0,1
uhf.microsoft.com.edgekey.net@dns.resp.name,0,0,0,0,1,0,1
e11095.dspg.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
api.github.com@dns.resp.name,0,0,0,0,1,0,1
github.com@dns.resp.name,0,0,0,0,1,0,1
ns-421.awsdns-52.com@dns.resp.name,0,0,0,0,1,0,1
ns-520.awsdns-01.net@dns.resp.name,0,0,0,0,1,0,1
ns-1283.awsdns-32.org@dns.resp.name,0,0,0,0,1,0,1
ns-1707.awsdns-21.co.uk@dns.resp.name,0,0,0,0,1,0,1
157.189.233.64.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
189.233.64.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
113.82.140.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
skypedataprdcoljpw01.cloudapp.net@dns.resp.name,0,0,0,0,1,0,1
36.114.52.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
n7dspb.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
tsfe.trafficshaping.dsp.mp.microsoft.com@dns.resp.name,0,0,0,0,1,0,1
tsfe.trafficmanager.net@dns.resp.name,0,0,0,0,1,0,1
tsfe-prod-hk2.trafficmanager.net@dns.resp.name,0,0,0,0,1,0,1
dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n0dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n1dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n2dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n3dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n4dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n5dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n6dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
n7dscx.akamaiedge.net@dns.resp.name,0,0,0,0,1,0,1
dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n0dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n1dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n2dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n3dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n4dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n5dscd.akamai.net@dns.resp.name,0,0,0,0,1,0,1
88.194.113.140.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
tlu.dl.delivery.mp.microsoft.com@dns.resp.name,0,0,0,0,1,0,1
2-01-3cf7-000d.cdx.cedexis.net@dns.resp.name,0,0,0,0,1,0,1
tlu.dl.delivery.mp.microsoft.com-c.edgesuite.net@dns.resp.name,0,0,0,0,1,0,1
a1856.dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n1dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n2dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n3dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n4dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n5dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
n6dspw65.akamai.net@dns.resp.name,0,0,0,0,1,0,1
241.8.in-addr.arpa@dns.resp.name,0,0,0,0,1,0,1
11.tlu.dl.delivery.mp.microsoft.com@dns.resp.name,0,0,0,0,1,0,1
tlu-dcat.azureedge.net@dns.resp.name,0,0,0,0,1,0,1
tlu-dcat.ec.azureedge.net@dns.resp.name,0,0,0,0,1,0,1
2.tlu.dl.delivery.mp.microsoft.com@dns.resp.name,0,0,0,0,1,0,1
